Country_Region,Last_Update,Confirmed,Deaths,ConfirmedPrevious,ConfirmedDailyIncrease,DeathsPrevious,DeathsDailyIncrease,ConfirmedPreviousIncrease,DeathsPreviousIncrease,ConfirmedSDSMA4,DeathsSDSMA4
US,2458878.5,5,,5,0,,,0,,0,
US,2458879.5,6,,5,1,,,0,,0,
US,2458880.5,8,0,6,2,,,1,,0,
US,2458881.5,8,0,8,0,0,0,2,,0,
US,2458882.5,11,0,8,3,0,0,0,0,0,0
US,2458883.5,11,0,11,0,0,0,3,0,0,0
US,2458884.5,12,0,11,1,0,0,0,0,1,0
US,2458885.5,12,0,12,0,0,0,1,0,0,0
US,2458886.5,12,0,12,0,0,0,0,0,-1,0
US,2458887.5,12,0,12,0,0,0,0,0,0,0
US,2458888.5,12,0,12,0,0,0,0,0,0,0
US,2458889.5,12,0,12,0,0,0,0,0,0,0
US,2458890.5,13,0,12,1,0,0,0,0,0,0
US,2458891.5,13,0,13,0,0,0,1,0,0,0
US,2458892.5,15,0,13,2,0,0,0,0,0,0
US,2458893.5,15,0,15,0,0,0,2,0,0,0
US,2458894.5,15,0,15,0,0,0,0,0,0,0
US,2458895.5,15,0,15,0,0,0,0,0,0,0
US,2458896.5,15,0,15,0,0,0,0,0,0,0
US,2458897.5,15,0,15,0,0,0,0,0,0,0
US,2458898.5,15,0,15,0,0,0,0,0,0,0
US,2458899.5,15,0,15,0,0,0,0,0,0,0
US,2458900.5,35,0,15,20,0,0,0,0,2,0
US,2458901.5,35,0,35,0,0,0,20,0,0,0
US,2458902.5,35,0,35,0,0,0,0,0,0,0
US,2458903.5,53,0,35,18,0,0,0,0,3,0
US,2458904.5,53,0,53,0,0,0,18,0,0,0
US,2458905.5,59,0,53,6,0,0,0,0,1,0
US,2458906.5,60,0,59,1,0,0,6,0,0,0
US,2458907.5,62,0,60,2,0,0,1,0,-3,0
US,2458908.5,70,1,62,8,0,1,2,0,2,0
US,2458909.5,76,1,70,6,1,0,8,1,0,0
US,2458910.5,101,6,76,25,1,5,6,0,1,0
US,2458911.5,122,7,101,21,6,1,25,5,3,1
US,2458912.5,153,11,122,31,7,4,21,1,4,0
US,2458913.5,221,12,153,68,11,1,31,4,10,0
US,2458914.5,278,14,221,57,12,2,68,1,7,1
US,2458915.5,417,17,278,139,14,3,57,2,19,0
US,2458916.5,537,21,417,120,17,4,139,3,16,0
US,2458917.5,605,22,537,68,21,1,120,4,7,0
US,2458918.5,959,28,605,354,22,6,68,1,47,1
US,2458919.5,1281,36,959,322,28,8,354,6,42,0
US,2458920.5,1663,40,1281,382,36,4,322,8,45,1
US,2458921.5,2179,47,1663,516,40,7,382,4,65,0
US,2458922.5,2726,54,2179,547,47,7,516,7,58,1
US,2458923.5,3499,63,2726,773,54,9,547,7,94,1
US,2458924.5,4632,85,3499,1133,63,22,773,9,152,3
US,2458925.5,6421,108,4632,1789,85,23,1133,22,205,2
US,2458926.5,7786,118,6421,1365,108,10,1789,23,149,0
US,2458927.5,13680,200,7786,5894,118,82,1365,10,787,11
US,2458928.5,19101,244,13680,5421,200,44,5894,82,701,6
US,2458929.5,25514,307,19101,6413,244,63,5421,44,838,8
US,2458930.5,33918,427,25514,8404,307,120,6413,63,1090,16
US,2458931.5,43754,568,33918,9836,427,141,8404,120,1243,17
US,2458932.5,53876,706,43754,10122,568,138,9836,141,1191,16
US,2458933.5,65961,942,53876,12085,706,236,10122,138,1531,32
US,2458934.5,83973,1208,65961,18012,942,266,12085,236,1731,27
US,2458935.5,101867,1580,83973,17894,1208,372,18012,266,1782,46
US,2458936.5,121692,2021,101867,19825,1580,441,17894,372,1916,54
US,2458937.5,141098,2462,121692,19406,2021,441,19825,441,1572,46
US,2458938.5,162133,2973,141098,21035,2462,511,19406,441,1600,53
US,2458939.5,188417,3868,162133,26284,2973,895,21035,511,2309,108
US,2458940.5,213607,4888,188417,25190,3868,1020,26284,895,1872,112
US,2458941.5,243826,6050,213607,30219,4888,1162,25190,1020,1744,128
US,2458942.5,275936,7242,243826,32110,6050,1192,30219,1162,2031,117
US,2458943.5,309189,8571,275936,33253,7242,1329,32110,1192,1918,127
US,2458944.5,337432,9818,309189,28243,8571,1247,33253,1329,1262,115
US,2458945.5,367068,11097,337432,29636,9818,1279,28243,1247,1229,110
US,2458946.5,396594,13047,367068,29526,11097,1950,29636,1279,463,151
US,2458947.5,429576,15014,396594,32982,13047,1967,29526,1950,1113,135
US,2458948.5,461913,16778,429576,32337,15014,1764,32982,1967,303,86
US,2458949.5,496964,18900,461913,35051,16778,2122,32337,1764,420,133
US,2458950.5,526764,20744,496964,29800,18900,1844,35051,2122,-493,74
US,2458951.5,555613,22367,526764,28849,20744,1623,29800,1844,86,53
US,2458952.5,580876,23936,555613,25263,22367,1569,28849,1623,-624,42
US,2458953.5,607926,26236,580876,27050,23936,2300,25263,1569,-354,50
US,2458954.5,636817,28719,607926,28891,26236,2483,27050,2300,-585,73
US,2458955.5,668131,33290,636817,31314,28719,4571,28891,2483,-146,401
US,2458956.5,700179,37173,668131,32048,33290,3883,31314,4571,-429,252
US,2458957.5,732660,39084,700179,32481,37173,1911,32048,3883,383,10
US,2458958.5,759492,41129,732660,26832,39084,2045,32481,1911,-288,60
US,2458959.5,784829,42624,759492,25337,41129,1495,26832,2045,11,-11
US,2458960.5,812572,44948,784829,27743,42624,2324,25337,1495,99,4
US,2458961.5,841061,47132,812572,28489,44948,2184,27743,2324,-58,-43
US,2458962.5,869856,50461,841061,28795,47132,3329,28489,2184,-360,-177
US,2458963.5,906056,52489,869856,36200,50461,2028,28795,3329,594,-265
US,2458964.5,939016,54304,906056,32960,52489,1815,36200,2028,68,-14
US,2458965.5,966322,55490,939016,27306,54304,1186,32960,1815,68,-123
US,2458966.5,988902,56922,966322,22580,55490,1432,27306,1186,-394,-9
US,2458967.5,1013416,58996,988902,24514,56922,2074,22580,1432,-461,-36
US,2458968.5,1040924,61496,1013416,27508,58996,2500,24514,2074,-141,46
US,2458969.5,1070402,63391,1040924,29478,61496,1895,27508,2500,98,-205
US,2458970.5,1104624,65360,1070402,34222,63391,1969,29478,1895,-283,-9
US,2458971.5,1133511,66822,1104624,28887,65360,1462,34222,1969,-581,-50
US,2458972.5,1158770,68211,1133511,25259,66822,1389,28887,1462,-293,29
US,2458973.5,1181205,69498,1158770,22435,68211,1287,25259,1389,-21,-21
US,2458974.5,1205359,71574,1181205,24154,69498,2076,22435,1287,-51,0
US,2458975.5,1229730,73889,1205359,24371,71574,2315,24154,2076,-448,-26
US,2458976.5,1258107,76118,1229730,28377,73889,2229,24371,2315,-157,48
US,2458977.5,1285117,77632,1258107,27010,76118,1514,28377,2229,-1031,-65
US,2458978.5,1310997,79245,1285117,25880,77632,1613,27010,1514,-429,21
US,2458979.5,1330610,80048,1310997,19613,79245,803,25880,1613,-807,-83
US,2458980.5,1348933,81236,1330610,18323,80048,1188,19613,803,-587,-15
US,2458981.5,1371188,82904,1348933,22255,81236,1668,18323,1188,-272,-58
US,2458982.5,1391911,84624,1371188,20723,82904,1720,22255,1668,-521,-85
US,2458983.5,1418924,86405,1391911,27013,84624,1781,20723,1720,-195,-64
US,2458984.5,1444041,88034,1418924,25117,86405,1629,27013,1781,-270,17
US,2458985.5,1469100,89249,1444041,25059,88034,1215,25117,1629,-117,-57
US,2458986.5,1488171,90119,1469100,19071,89249,870,25059,1215,-78,9
US,2458987.5,1509865,90951,1488171,21694,90119,832,19071,870,482,-51
US,2458988.5,1530271,92450,1509865,20406,90951,1499,21694,832,-264,-24
US,2458989.5,1553351,93937,1530271,23080,92450,1487,20406,1499,336,-33
US,2458990.5,1578822,95166,1553351,25471,93937,1229,23080,1487,-220,-79
US,2458991.5,1602735,96440,1578822,23913,95166,1274,25471,1229,-172,-51
US,2458992.5,1624087,97528,1602735,21352,96440,1088,23913,1274,-529,-18
US,2458993.5,1644544,98179,1624087,20457,97528,651,21352,1088,198,-31
US,2458994.5,1663572,98704,1644544,19028,98179,525,20457,651,-381,-44
US,2458995.5,1682481,99411,1663572,18909,98704,707,19028,525,-214,-113
US,2458996.5,1700954,100881,1682481,18473,99411,1470,18909,707,-658,-2
US,2458997.5,1723586,102021,1700954,22632,100881,1140,18473,1470,-406,-13
US,2458998.5,1748008,103201,1723586,24422,102021,1180,22632,1140,73,-14
US,2458999.5,1772230,104180,1748008,24222,103201,979,24422,1180,410,-15
US,2459000.5,1791791,104816,1772230,19561,104180,636,24222,979,-128,-2
US,2459001.5,1812606,105581,1791791,20815,104816,765,19561,636,255,34
US,2459002.5,1833857,106537,1812606,21251,105581,956,20815,765,335,36
US,2459003.5,1853758,107544,1833857,19901,106537,1007,21251,956,204,-67
US,2459004.5,1875120,108577,1853758,21362,107544,1033,19901,1007,-182,-15
US,2459005.5,1905379,109716,1875120,30259,108577,1139,21362,1033,834,-6
US,2459006.5,1928152,110418,1905379,22773,109716,702,30259,1139,-207,-39
US,2459007.5,1946386,110876,1928152,18234,110418,458,22773,702,-189,-26
US,2459008.5,1964098,111371,1946386,17712,110876,495,18234,458,-444,-38
US,2459009.5,1982343,112334,1964098,18245,111371,963,17712,495,-429,1
US,2459010.5,2003944,113240,1982343,21601,112334,906,18245,963,243,-15
US,2459011.5,2026700,114112,2003944,22756,113240,872,21601,906,199,-23
US,2459012.5,2052471,114972,2026700,25771,114112,860,22756,872,-641,-40
US,2459013.5,2078247,115710,2052471,25776,114972,738,25771,860,429,6
US,2459014.5,2097461,116034,2078247,19214,115710,324,25776,738,140,-20
US,2459015.5,2117349,116442,2097461,19888,116034,408,19214,324,311,-12
US,2459016.5,2141108,117266,2117349,23759,116442,824,19888,408,787,-20
US,2459017.5,2168017,118023,2141108,26909,117266,757,23759,824,759,-21
US,2459018.5,2196127,118726,2168017,28110,118023,703,26909,757,764,-24
US,2459019.5,2228174,119390,2196127,32047,118726,664,28110,703,897,-28
US,2459020.5,2260751,119951,2228174,32577,119390,561,32047,664,972,-26
US,2459021.5,2286017,120230,2260751,25266,119951,279,32577,561,864,-6
US,2459022.5,2318629,120683,2286017,32612,120230,453,25266,279,1818,6
US,2459023.5,2354824,121413,2318629,36195,120683,730,32612,453,1776,-13
US,2459024.5,2390910,122160,2354824,36086,121413,747,36195,730,1311,-1
US,2459025.5,2431465,124586,2390910,40555,122160,2426,36086,747,1778,246
US,2459026.5,2477396,125230,2431465,45931,124586,644,40555,2426,1984,-3
US,2459027.5,2519069,125732,2477396,41673,125230,502,45931,644,1299,-9
US,2459028.5,2559961,126033,2519069,40892,125732,301,41673,502,2232,4
US,2459029.5,2601540,126393,2559961,41579,126033,360,40892,301,1281,-14
US,2459030.5,2646739,127613,2601540,45199,126393,1220,41579,360,1287,70
US,2459031.5,2698179,128277,2646739,51440,127613,664,45199,1220,2193,-12
US,2459032.5,2753307,128978,2698179,55128,128277,701,51440,664,2082,-246
US,2459033.5,2806431,129652,2753307,53124,128978,674,55128,701,1028,4
US,2459034.5,2851672,129935,2806431,45241,129652,283,53124,674,509,-31
US,2459035.5,2901568,130241,2851672,49896,129935,306,45241,283,1287,1
US,2459036.5,2947872,130592,2901568,46304,130241,351,49896,306,675,-2
US,2459037.5,3008566,131744,2947872,60694,130592,1152,46304,351,2213,-9
US,2459038.5,3068226,132542,3008566,59660,131744,798,60694,1152,1174,19
US,2459039.5,3130555,133558,3068226,62329,132542,1016,59660,798,1029,45
US,2459040.5,3198692,134358,3130555,68137,133558,800,62329,1016,2145,18
US,2459041.5,3258726,135075,3198692,60034,134358,717,68137,800,2113,62
US,2459042.5,3317362,135511,3258726,58636,135075,436,60034,717,1249,18
US,2459043.5,3376035,135951,3317362,58673,135511,440,58636,436,1767,13
US,2459044.5,3444546,136857,3376035,68511,135951,906,58673,440,1116,-35
US,2459045.5,3512599,137809,3444546,68053,136857,952,68511,906,1199,22
US,2459046.5,3588283,138765,3512599,75684,137809,956,68053,952,1908,-9
US,2459047.5,3660411,139672,3588283,72128,138765,907,75684,956,570,16
US,2459048.5,3723952,140532,3660411,63541,139672,860,72128,907,501,20
US,2459049.5,3785116,140960,3723952,61164,140532,428,63541,860,362,-1
US,2459050.5,3846631,141383,3785116,61515,140960,423,61164,428,406,-2
US,2459051.5,3911597,142461,3846631,64966,141383,1078,61515,423,-507,24
US,2459052.5,3981881,143662,3911597,70284,142461,1201,64966,1078,319,36
US,2459053.5,4050031,144780,3981881,68150,143662,1118,70284,1201,-1076,23
US,2459054.5,4124275,145986,4050031,74244,144780,1206,68150,1118,302,43
US,2459055.5,4188497,146923,4124275,64222,145986,937,74244,1206,97,11
US,2459056.5,4244714,147458,4188497,56217,146923,535,64222,937,-707,15
US,2459057.5,4301354,148580,4244714,56640,147458,1122,56217,535,-696,100
US,2459058.5,4368120,149856,4301354,66766,148580,1276,56640,1122,257,28
US,2459059.5,4439631,151257,4368120,71511,149856,1401,66766,1276,175,29
US,2459060.5,4507533,152614,4439631,67902,151257,1357,71511,1401,-35,34
US,2459061.5,4576186,153863,4507533,68653,152614,1249,67902,1357,-799,6
US,2459062.5,4633402,154971,4576186,57216,153863,1108,68653,1249,-1001,24
US,2459063.5,4679352,155408,4633402,45950,154971,437,57216,1108,-1466,-14
US,2459064.5,4725668,155998,4679352,46316,155408,590,45950,437,-1475,-76
US,2459065.5,4784850,157364,4725668,59182,155998,1366,46316,590,-1084,13
US,2459066.5,4838659,158774,4784850,53809,157364,1410,59182,1366,-2528,1
US,2459067.5,4898138,160617,4838659,59479,158774,1843,53809,1410,-1204,70
US,2459068.5,4957715,161855,4898138,59577,160617,1238,59479,1843,-1296,-2
US,2459069.5,5012700,162922,4957715,54985,161855,1067,59577,1238,-319,-6
US,2459070.5,5059535,163485,5012700,46835,162922,563,54985,1067,126,18
US,2459071.5,5107195,164071,5059535,47660,163485,586,46835,563,192,0
US,2459072.5,5155426,165091,5107195,48231,164071,1020,47660,586,-1564,-50
US,2459073.5,5210944,166595,5155426,55518,165091,1504,48231,1020,244,14
US,2459074.5,5262131,167670,5210944,51187,166595,1075,55518,1504,-1184,-110
US,2459075.5,5327459,169012,5262131,65328,167670,1342,51187,1075,821,15
US,2459076.5,5375117,170019,5327459,47658,169012,1007,65328,1342,-1047,-9
US,2459077.5,5415066,170620,5375117,39949,170019,601,47658,1007,-983,6
US,2459078.5,5451110,171107,5415066,36044,170620,487,39949,601,-1660,-14
US,2459079.5,5496230,172376,5451110,45120,171107,1269,36044,487,-444,35
US,2459080.5,5542927,173704,5496230,46697,172376,1328,45120,1269,-1260,-25
US,2459081.5,5586657,174796,5542927,43730,173704,1092,46697,1328,-1066,3
US,2459082.5,5636070,175889,5586657,49413,174796,1093,43730,1092,-2273,-36
US,2459083.5,5679709,176877,5636070,43639,175889,988,49413,1093,-574,-3
US,2459084.5,5714259,177369,5679709,34550,176877,492,43639,988,-772,-15
US,2459085.5,5751259,177849,5714259,37000,177369,480,34550,492,137,-1
US,2459086.5,5791235,179081,5751259,39976,177849,1232,37000,480,-735,-6
US,2459087.5,5834930,180263,5791235,43695,179081,1182,39976,1232,-429,-20
US,2459088.5,5880373,181377,5834930,45443,180263,1114,43695,1182,245,3
US,2459089.5,5927600,182340,5880373,47227,181377,963,45443,1114,-312,-19
US,2459090.5,5971645,183242,5927600,44045,182340,902,47227,963,58,-12
US,2459091.5,6006059,183702,5971645,34414,183242,460,44045,902,-20,-5
US,2459092.5,6043650,184207,6006059,37591,183702,505,34414,460,85,4
US,2459093.5,6086153,185256,6043650,42503,184207,1049,37591,505,361,-26
US,2459094.5,6126197,186321,6086153,40044,185256,1065,42503,1049,-522,-17
US,2459095.5,6162950,187355,6126197,36753,186321,1034,40044,1065,-1241,-11
US,2459096.5,6213765,188301,6162950,50815,187355,946,36753,1034,512,-3
US,2459097.5,6257260,189096,6213765,43495,188301,795,50815,946,-78,-15
US,2459098.5,6288824,189534,6257260,31564,189096,438,43495,795,-407,-3
US,2459099.5,6312910,189824,6288824,24086,189534,290,31564,438,-1930,-31
US,2459100.5,6340030,190274,6312910,27120,189824,450,24086,290,-2197,-86
US,2459101.5,6374439,191452,6340030,34409,190274,1178,27120,450,-805,17
US,2459102.5,6409804,192359,6374439,35365,191452,907,34409,1178,-199,-19
US,2459103.5,6457177,193530,6409804,47373,192359,1171,35365,907,-491,33
US,2459104.5,6498871,194258,6457177,41694,193530,728,47373,1171,-258,-10
US,2459105.5,6532988,194680,6498871,34117,194258,422,41694,728,365,-2
US,2459106.5,6567658,195115,6532988,34670,194680,435,34117,422,1512,20
US,2459107.5,6607016,196325,6567658,39358,195115,1210,34670,435,1748,109
US,2459108.5,6645278,197278,6607016,38262,196325,953,39358,1210,551,-32
US,2459109.5,6690666,198148,6645278,45388,197278,870,38262,953,1432,-5
US,2459110.5,6740000,199059,6690666,49334,198148,911,45388,870,280,-38
US,2459111.5,6782862,199780,6740000,42862,199059,721,49334,911,167,-1
US,2459112.5,6822211,200040,6782862,39349,199780,260,42862,721,747,-23
US,2459113.5,6874126,200475,6822211,51915,200040,435,39349,260,2464,0
US,2459114.5,6914173,201513,6874126,40047,200475,1038,51915,435,98,-24
US,2459115.5,6951908,202568,6914173,37735,201513,1055,40047,1038,-75,14
US,2459116.5,6999365,203472,6951908,47457,202568,904,37735,1055,295,5
US,2459117.5,7052336,204405,6999365,52971,203472,933,47457,904,520,3
US,2459118.5,7097665,205184,7052336,45329,204405,779,52971,933,352,9
US,2459119.5,7136038,205490,7097665,38373,205184,306,45329,779,-139,6
US,2459120.5,7169423,205842,7136038,33385,205490,352,38373,306,-2647,-12
US,2459121.5,7213329,206713,7169423,43906,205842,871,33385,352,551,-24
US,2459122.5,7253954,207666,7213329,40625,206713,953,43906,871,413,-14
US,2459123.5,7299660,208543,7253954,45706,207666,877,40625,953,-250,-4
US,2459124.5,7354812,209384,7299660,55152,208543,841,45706,877,311,-13
US,2459125.5,7403703,210077,7354812,48891,209384,693,55152,841,509,-12
US,2459126.5,7439560,210457,7403703,35857,210077,380,48891,693,-359,10
US,2459127.5,7479259,210933,7439560,39699,210457,476,35857,380,902,18
US,2459128.5,7524488,211632,7479259,45229,210933,699,39699,476,189,-25
US,2459129.5,7574337,212546,7524488,49849,211632,914,45229,699,1318,-5
US,2459130.5,7633000,213526,7574337,58663,212546,980,49849,914,1851,14
US,2459131.5,7689528,214490,7633000,56528,213526,964,58663,980,196,18
US,2459132.5,7744690,215138,7689528,55162,214490,648,56528,964,896,-6
US,2459133.5,7790662,215581,7744690,45972,215138,443,55162,648,1445,9
US,2459134.5,7832854,215963,7790662,42192,215581,382,45972,443,356,-14
US,2459135.5,7885124,216768,7832854,52270,215963,805,42192,382,1006,15
US,2459136.5,7944644,217765,7885124,59520,216768,997,52270,805,1382,12
US,2459137.5,8009653,218615,7944644,65009,217765,850,59520,997,906,-18
US,2459138.5,8078798,219535,8009653,69145,218615,920,65009,850,1803,-7
US,2459139.5,8135574,220277,8078798,56776,219535,742,69145,920,230,14
US,2459140.5,8185112,220730,8135574,49538,220277,453,56776,742,510,1
US,2459141.5,8253055,221202,8185112,67943,220730,472,49538,453,3678,13
US,2459142.5,8315100,222138,8253055,62045,221202,936,67943,472,1397,19
US,2459143.5,8377670,223301,8315100,62570,222138,1163,62045,936,435,23
US,2459144.5,8453997,224174,8377670,76327,223301,873,62570,1163,1617,4
US,2459145.5,8536529,225133,8453997,82532,224174,959,76327,873,1913,5
US,2459146.5,8619428,226071,8536529,82899,225133,938,82532,959,3732,28
US,2459147.5,8682004,226496,8619428,62576,226071,425,82899,938,1862,-4
US,2459148.5,8749491,227013,8682004,67487,226496,517,62576,425,-65,7
US,2459149.5,8827234,228006,8749491,77743,227013,993,67487,517,2243,8
US,2459150.5,8905802,229039,8827234,78568,228006,1033,77743,993,2285,-19
US,2459151.5,8997060,230049,8905802,91258,229039,1010,78568,1033,2133,20
US,2459152.5,9096401,231100,8997060,99341,230049,1051,91258,1010,2401,13
US,2459153.5,9186169,232027,9096401,89768,231100,927,99341,1051,982,-2
US,2459154.5,9291068,232515,9186169,104899,232027,488,89768,927,6046,9
US,2459155.5,9376816,233053,9291068,85748,232515,538,104899,488,2608,3
US,2459156.5,9504162,234648,9376816,127346,233053,1595,85748,538,7087,86
US,2459157.5,9607933,235801,9504162,103771,234648,1153,127346,1595,3600,18
US,2459158.5,9737135,236972,9607933,129202,235801,1171,103771,1153,5421,23
US,2459159.5,9865168,238231,9737135,128033,236972,1259,129202,1171,4098,29
US,2459160.5,9992797,239333,9865168,127629,238231,1102,128033,1259,5409,25
US,2459161.5,10107899,239893,9992797,115102,239333,560,127629,1102,1458,11
US,2459162.5,10194710,240678,10107899,86811,239893,785,115102,560,152,35
US,2459163.5,10339769,242144,10194710,145059,240678,1466,86811,785,2530,-19
US,2459164.5,10486134,243640,10339769,146365,242144,1496,145059,1466,6085,49
US,2459165.5,10650509,245015,10486134,164375,243640,1375,146365,1496,5025,30
US,2459166.5,10830672,246220,10650509,180163,245015,1205,164375,1375,7447,-8
US,2459167.5,10998189,247561,10830672,167517,246220,1341,180163,1205,5698,34
US,2459168.5,11134318,248329,10998189,136129,247561,768,167517,1341,3004,30
US,2459169.5,11296818,249174,11134318,162500,248329,845,136129,768,10813,8
US,2459170.5,11460242,250900,11296818,163424,249174,1726,162500,845,2623,37
US,2459171.5,11633088,252838,11460242,172846,250900,1938,163424,1726,3783,64
US,2459172.5,11824228,254879,11633088,191140,252838,2041,172846,1938,3824,95
US,2459173.5,12022158,256836,11824228,197930,254879,1957,191140,2041,2538,107
US,2459174.5,12201266,258454,12022158,179108,256836,1618,197930,1957,1656,40
US,2459175.5,12347905,259481,12201266,146639,258454,1027,179108,1618,1501,37
US,2459176.5,12521898,260591,12347905,173993,259481,1110,146639,1027,1642,38
US,2459177.5,12697001,262730,12521898,175103,260591,2139,173993,1110,1668,59
US,2459178.5,12879677,265001,12697001,182676,262730,2271,175103,2139,1405,47
US,2459179.5,12991818,266385,12879677,112141,265001,1384,182676,2271,-11286,-94
US,2459180.5,13199752,267940,12991818,207934,266385,1555,112141,1384,1429,-57
US,2459181.5,13355018,269303,13199752,155266,267940,1363,207934,1555,-3406,-37
US,2459182.5,13495104,270340,13355018,140086,269303,1037,155266,1363,-936,2
US,2459183.5,13655220,271710,13495104,160116,270340,1370,140086,1037,-1982,37
US,2459184.5,13842652,274267,13655220,187432,271710,2557,160116,1370,1761,60
US,2459185.5,14044625,277087,13842652,201973,274267,2820,187432,2557,2757,78
US,2459186.5,14267421,280049,14044625,222796,277087,2962,201973,2820,15808,226
US,2459187.5,14499637,282725,14267421,232216,280049,2676,222796,2962,3468,160
US,2459188.5,14714853,285067,14499637,215216,282725,2342,232216,2676,8565,140
US,2459189.5,14895691,286408,14714853,180838,285067,1341,215216,2342,5821,43
US,2459190.5,15089952,288034,14895691,194261,286408,1626,180838,1341,4878,37
US,2459191.5,15313819,290668,15089952,223867,288034,2634,194261,1626,5205,11
US,2459192.5,15535463,293847,15313819,221644,290668,3179,223867,2634,2810,51
US,2459193.5,15766130,296830,15535463,230667,293847,2983,221644,3179,1125,3
US,2459194.5,16004659,300246,15766130,238529,296830,3416,230667,2983,902,106
US,2459195.5,16221125,302698,16004659,216466,300246,2452,238529,3416,178,15
US,2459196.5,16408428,304301,16221125,187303,302698,1603,216466,2452,924,38
US,2459197.5,16601499,305998,16408428,193071,304301,1697,187303,1603,-170,10
US,2459198.5,16810792,309092,16601499,209293,305998,3094,193071,1697,-2082,66
US,2459199.5,17056440,312813,16810792,245648,309092,3721,209293,3094,3429,77
US,2459200.5,17295460,316274,17056440,239020,312813,3461,245648,3721,1193,68
US,2459201.5,17546621,319223,17295460,251161,316274,2949,239020,3461,1805,-66
US,2459202.5,17738237,321859,17546621,191616,319223,2636,251161,2949,-3550,26
US,2459203.5,17925587,323557,17738237,187350,321859,1698,191616,2636,7,13
US,2459204.5,18123968,325533,17925587,198381,323557,1976,187350,1698,758,40
US,2459205.5,18321157,328921,18123968,197189,325533,3388,198381,1976,-1729,42
US,2459206.5,18550002,332362,18321157,228845,328921,3441,197189,3388,-2400,-40
US,2459207.5,18743916,335248,18550002,193914,332362,2886,228845,3441,-6444,-82
US,2459208.5,18841414,336631,18743916,97498,335248,1383,193914,2886,-21952,-224
US,2459209.5,19067574,338497,18841414,226160,336631,1866,97498,1383,4935,-110
US,2459210.5,19222891,339916,19067574,155317,338497,1419,226160,1866,-4576,-39
US,2459211.5,19396787,341944,19222891,173896,339916,2028,155317,1419,-3498,7
US,2459212.5,19595354,345582,19396787,198567,341944,3638,173896,2028,197,36
US,2459213.5,19827770,349326,19595354,232416,345582,3744,198567,3638,510,43
US,2459214.5,20061903,352752,19827770,234133,349326,3426,232416,3744,5745,77
US,2459215.5,20215297,354862,20061903,153394,352752,2110,234133,3426,7986,104
US,2459216.5,20515083,357281,20215297,299786,354862,2419,153394,2110,10518,79
US,2459217.5,20723157,358645,20515083,208074,357281,1364,299786,2419,7536,-8
US,2459218.5,20906563,360708,20723157,183406,358645,2063,208074,1364,1359,5
US,2459219.5,21140217,364312,20906563,233654,360708,3604,183406,2063,5012,-5
US,2459220.5,21394210,368160,21140217,253993,364312,3848,233654,3604,3083,15
US,2459221.5,21671278,372065,21394210,277068,368160,3905,253993,3848,6133,69
US,2459222.5,21963383,376073,21671278,292105,372065,4008,277068,3905,19816,271
US,2459223.5,22225720,379318,21963383,262337,376073,3245,292105,4008,-5350,118
US,2459224.5,22438881,381219,22225720,213161,379318,1901,262337,3245,727,76
US,2459225.5,22653070,383241,22438881,214189,381219,2022,213161,1901,4398,-5
US,2459226.5,22879069,387642,22653070,225999,383241,4401,214189,2022,-1094,113
US,2459227.5,23108826,391601,22879069,229757,387642,3959,225999,4401,-3462,16
US,2459228.5,23343727,395506,23108826,234901,391601,3905,229757,3959,-6024,0
US,2459229.5,23584671,399312,23343727,240944,395506,3806,234901,3905,-7309,-29
US,2459230.5,23785679,402658,23584671,201008,399312,3346,240944,3806,-8761,15
US,2459231.5,23962788,404447,23785679,177109,402658,1789,201008,3346,-5150,-16
US,2459232.5,24105873,405871,23962788,143085,404447,1424,177109,1789,-10158,-86
US,2459233.5,24281531,408569,24105873,175658,405871,2698,143085,1424,-7192,-243
US,2459234.5,24464045,412902,24281531,182514,408569,4333,175658,2698,-6749,54
US,2459235.5,24656940,417032,24464045,192895,412902,4130,182514,4333,-6001,32
US,2459236.5,24846933,420788,24656940,189993,417032,3756,192895,4130,-7278,-7
US,2459237.5,25017235,424071,24846933,170302,420788,3283,189993,3756,-4387,-9
US,2459238.5,25148046,425892,25017235,130811,424071,1821,170302,3283,-6614,4
US,2459239.5,25299108,427825,25148046,151062,425892,1933,130811,1821,1140,73
US,2459240.5,25445778,431816,25299108,146670,427825,3991,151062,1933,-4141,185
US,2459241.5,25598384,435729,25445778,152606,431816,3913,146670,3991,-4273,-60
US,2459242.5,25767014,439700,25598384,168630,435729,3971,152606,3913,-3466,-23
US,2459243.5,25933090,443271,25767014,166076,439700,3571,168630,3971,-3417,-27
US,2459244.5,26075178,445983,25933090,142088,443271,2712,166076,3571,-4031,-81
US,2459245.5,26187035,447772,26075178,111857,445983,1789,142088,2712,-2707,-5
US,2459246.5,26321351,449786,26187035,134316,447772,2014,111857,1789,-2393,12
US,2459247.5,26436155,453217,26321351,114804,449786,3431,134316,2014,-4552,-80
US,2459248.5,26557346,457043,26436155,121191,453217,3826,114804,3431,-4488,-13
US,2459249.5,26680589,460763,26557346,123243,457043,3720,121191,3826,-6484,-35
US,2459250.5,26814096,464344,26680589,133507,460763,3581,123243,3720,-4652,1
US,2459251.5,26917986,466890,26814096,103890,464344,2546,133507,3581,-5457,-24
US,2459252.5,27007586,468204,26917986,89600,466890,1314,103890,2546,-3180,-68
